GEOID,unique_id,race_imputed,imputation_probability,date,city,state,zip,county,highest_force,armed,Total_popE,NH_WhiteE,NH_BlackE,Hisp_LatinoE,IncomeE,income_quartile,income_quintile,income_percentile,income_bins_200,NH_WhiteP,NH_BlackP,Hisp_LatinoP,Majority
47047060402,29361,Black,0.648259,2020-12-24,Oakland,TN,38060,Fayette,Gunshot,Armed,4122,2830,1118,52,72929,3,4,64,127,0.6865599223677826,0.2712275594371664,0.012615235322658904,White
06089010803,29364,White,,2020-12-24,Redding,CA,96003,Shasta,Gunshot,Armed,5799,4265,171,719,48403,2,2,28,56,0.7354716330401794,0.029487842731505433,0.12398689429211933,White
33007951100,29359,White,,2020-12-23,Dalton,NH,03598,Coos,Gunshot,Armed,3173,3061,19,20,51687,2,2,34,67,0.9647021745981721,0.005988023952095809,0.006303183107469272,White
06013305000,29668,Other/Unknown,,2020-12-23,Antioch,CA,94509,Contra Costa,Asphyxiated/Restrained,Unarmed,6078,1477,909,2771,43974,1,2,22,43,0.24300756827903916,0.14955577492596248,0.45590654820664694,
39049007811,29348,Black,,2020-12-22,Columbus,OH,43221,Franklin,Gunshot,Unarmed,4217,3487,297,86,69556,3,3,60,119,0.826891154849419,0.07042921508181171,0.020393644771164336,White
04013092600,29351,Hispanic/Latino,,2020-12-22,Glendale,AZ,85301,Maricopa,Gunshot,Armed,2994,1111,227,1610,35000,1,1,11,21,0.3710754843019372,0.0758183032732131,0.5377421509686039,Hispanic/Latino
17197882400,29353,White,,2020-12-22,Joliet,IL,60433,Will,Gunshot,Armed,4128,378,1176,2471,48165,2,2,28,56,0.09156976744186046,0.28488372093023256,0.5985949612403101,Hispanic/Latino
01097003207,29345,Black,,2020-12-21,Mobile,AL,36609,Mobile,Gunshot,Uncertain,2816,1238,967,355,31808,1,1,8,15,0.4396306818181818,0.34339488636363635,0.1260653409090909,
20173007301,29347,White,,2020-12-21,Wichita,KS,67206,Sedgwick,Gunshot,Unarmed,3784,3163,185,119,103929,4,5,86,172,0.8358879492600423,0.048890063424947144,0.03144820295983087,White
23005017004,29342,White,,2020-12-20,Standish,ME,04084,Cumberland,Gunshot,Unarmed,3521,3489,31,0,66773,3,3,56,112,0.9909116728202215,0.008804316955410394,0,White
02020000802,29343,White,,2020-12-20,Anchorage,AK,99508,Anchorage,Gunshot,Unarmed,4596,1828,455,478,66859,3,3,56,112,0.3977371627502176,0.09899912967798086,0.10400348128807659,
06037601801,29341,Hispanic/Latino,,2020-12-19,Lennox,CA,90304,Los Angeles,Gunshot,Armed,2793,5,71,2607,41890,1,1,19,37,0.0017901897601145722,0.025420694593626926,0.9334049409237379,Hispanic/Latino
26077002908,29334,White,,2020-12-18,Oshtemo Township,MI,49009,Kalamazoo,Gunshot,Armed,4841,3905,305,134,130109,4,5,94,188,0.8066515182813468,0.06300351167114232,0.027680231357157612,White
17031250700,29335,Black,,2020-12-18,Chicago,IL,60651,Cook,Gunshot,Unarmed,5430,0,4060,1093,45970,1,2,25,49,0,0.7476979742173112,0.2012891344383057,Black
23015975100,29336,White,,2020-12-18,Jefferson,ME,04348,Lincoln,Gunshot,Armed,5262,4860,39,39,60972,2,3,48,96,0.9236031927023945,0.007411630558722919,0.007411630558722919,White
16027020200,29337,Hispanic/Latino,,2020-12-18,Nampa,ID,83687,Canyon,Gunshot,Armed,5108,2435,6,2593,29202,1,1,6,11,0.47670321064996085,0.0011746280344557558,0.5076350822239624,Hispanic/Latino
06029003211,29338,Other/Unknown,,2020-12-18,Bakersfield,CA,93313,Kern,Gunshot,Armed,4836,982,837,2162,101317,4,5,85,169,0.20306038047973532,0.17307692307692307,0.44706368899917287,
06071012103,29339,Other/Unknown,,2020-12-18,Lucerne Valley,CA,92356,San Bernardino,Gunshot,Armed,3196,1995,54,892,37109,1,1,13,25,0.6242177722152691,0.016896120150187734,0.27909887359199,White
12127082302,29328,White,,2020-12-17,Daytona Beach,FL,32114,Volusia,Gunshot,Armed,3404,1794,1135,271,41657,1,1,19,37,0.527027027027027,0.33343125734430085,0.07961222091656875,White
13067031117,29329,Black,,2020-12-17,Smyrna,GA,30082,Cobb,Gunshot,Unarmed,6123,3475,1211,676,101385,4,5,85,169,0.5675322554303446,0.1977788665686755,0.11040339702760085,White
47155080804,29330,White,,2020-12-17,Sevierville,TN,37862,Sevier,Gunshot,Uncertain,2509,2172,0,250,36532,1,1,12,24,0.8656835392586688,0,0.0996412913511359,White
53033030600,29332,White,0.964588,2020-12-17,Auburn,WA,98002,King,Gunshot,Armed,5951,3800,152,819,70901,3,4,61,122,0.6385481431692153,0.02554192572676861,0.13762392875147034,White
12095018202,29324,White,,2020-12-16,Orlando,FL,32814,Orange,Gunshot,Armed,4036,1991,196,1041,102621,4,5,85,170,0.4933102081268583,0.048562933597621406,0.2579286422200198,
35029000500,29325,White,,2020-12-16,Deming,NM,88030,Luna,Gunshot,Armed,4427,1359,16,2993,34219,1,1,10,19,0.30697989609216175,0.0036141856787892477,0.6760786085385136,Hispanic/Latino
37025042602,29326,Black,,2020-12-16,Concord Mills,NC,28027,Cabarrus,Gunshot,Armed,3712,2081,646,760,63413,3,3,52,103,0.560614224137931,0.1740301724137931,0.20474137931034483,White
48039660609,29321,White,,2020-12-15,Pearland,TX,77584,Brazoria,Gunshot,Armed,5067,1680,1494,794,108448,4,5,88,176,0.3315571343990527,0.29484902309058614,0.15670021709098086,
18059410301,29317,White,,2020-12-15,Greenfield,IN,46140,Hancock,Tasered,Unarmed,4411,4081,0,166,69399,3,3,59,118,0.9251870324189526,0,0.037633189752890504,White
06065040204,29319,Other/Unknown,,2020-12-15,Jurupa Valley,CA,92509,Riverside,Tasered,Unarmed,3658,249,156,3220,37279,1,1,13,26,0.06806998359759431,0.04264625478403499,0.8802624384909786,Hispanic/Latino
53005011505,29323,Hispanic/Latino,,2020-12-15,Kennewick,WA,99337,Benton,Asphyxiated/Restrained,Unarmed,4057,2829,27,778,68889,3,3,59,117,0.6973132856790732,0.006655163914222332,0.19176731575055458,White
40143007705,29458,Other/Unknown,,2020-12-15,Glenpool,OK,74033,Tulsa,Gunshot,Armed,2613,1865,0,125,94028,4,5,81,161,0.7137389973210869,0,0.04783773440489859,White
48201321101,29316,White,,2020-12-14,Houston,TX,77034,Harris,Gunshot,Armed,3939,635,1283,1646,68108,3,3,58,116,0.1612084285351612,0.3257171871033257,0.41787255648641786,
35045000402,29457,Other/Unknown,,2020-12-14,Farmington,NM,87401,San Juan,Gunshot,Armed,4368,1117,20,1286,38816,1,1,15,29,0.2557234432234432,0.004578754578754579,0.2944139194139194,
06067007016,29312,Hispanic/Latino,,2020-12-13,Sacramento,CA,95834,Sacramento,Gunshot,Armed,5312,1795,733,686,75392,3,4,66,132,0.33791415662650603,0.1379894578313253,0.12914156626506024,
36061019701,29313,Hispanic/Latino,,2020-12-13,New York,NY,10025,New York City,Gunshot,Armed,655,216,105,120,31111,1,1,7,14,0.3297709923664122,0.16030534351145037,0.183206106870229,
18069961900,29314,Other/Unknown,,2020-12-13,Huntington,IN,46750,Huntington,Gunshot,Armed,4526,4373,7,128,51549,2,2,33,66,0.9661953159522757,0.0015466195315952276,0.02828104286345559,White
49011126206,29315,White,0.94334,2020-12-13,Farmington,UT,84025,Davis,Gunshot,Armed,7924,6786,150,501,123925,4,5,93,185,0.8563856638061585,0.018929833417465926,0.06322564361433619,White
48201532800,29308,Black,,2020-12-11,Houston,TX,77088,Harris,Gunshot,Armed,2032,420,728,840,70433,3,4,61,121,0.20669291338582677,0.35826771653543305,0.41338582677165353,
40109108307,29305,Black,,2020-12-11,Oklahoma City,OK,73120,Oklahoma,Gunshot,Armed,4465,1727,1057,704,60114,2,3,47,93,0.38678611422172454,0.23673012318029116,0.15767077267637178,
30089000202,29309,Other/Unknown,,2020-12-11,Trout Creek,MT,59874,Sanders,Gunshot,Armed,4075,3772,14,158,46117,1,2,25,50,0.9256441717791412,0.0034355828220858898,0.038773006134969326,White
10005051017,29301,Hispanic/Latino,,2020-12-10,Rehoboth Beach,DE,19971,Sussex,Gunshot,Armed,2996,2577,222,26,66004,3,3,55,110,0.8601468624833111,0.07409879839786382,0.008678237650200267,White
18089010304,29296,Black,0.981214,2020-12-10,Gary,IN,46406,Lake,Gunshot,Armed,2362,196,1787,379,39803,1,1,16,31,0.0829805249788315,0.7565622353937341,0.16045723962743438,Black
51153901012,29297,White,,2020-12-10,Montclair,VA,22025,Prince William,Gunshot,Armed,3596,2313,691,394,91616,4,4,80,159,0.6432146829810901,0.1921579532814238,0.10956618464961068,White
54037972300,29299,White,,2020-12-10,Middleway,WV,25430,Jefferson,Gunshot,Armed,4824,3910,495,212,64985,3,3,54,107,0.810530679933665,0.10261194029850747,0.0439469320066335,White
48067950500,29300,White,,2020-12-10,Bivins,TX,75555,Cass,Gunshot,Armed,2594,2511,52,11,54900,2,2,39,78,0.9680030840400925,0.020046260601387818,0.004240555127216654,White
48135002000,29302,Hispanic/Latino,,2020-12-10,Odessa,TX,79763,Ector,Gunshot,Armed,3759,287,253,3069,50611,2,2,32,63,0.07635009310986965,0.06730513434424049,0.816440542697526,Hispanic/Latino
48043950500,14892,Hispanic/Latino,,2020-12-09,Marathon,TX,79842,Brewster,Gunshot,Unarmed,2702,1575,8,929,46325,1,2,25,50,0.582901554404145,0.0029607698001480384,0.34381939304219095,White
55055101300,29289,Black,,2020-12-09,Fort Atkinson,WI,53538,Jefferson,Gunshot,Armed,6530,6038,76,151,79792,3,4,70,140,0.924655436447167,0.011638591117917305,0.02312404287901991,White
28071950203,29290,White,,2020-12-09,Oxford,MS,38655,Lafayette,Gunshot,Armed,3303,1909,1298,73,55191,2,2,40,79,0.5779594308204662,0.39297608234937936,0.022101120193763247,White
17031561000,29291,Hispanic/Latino,,2020-12-09,Chicago,IL,60638,Cook,Gunshot,Unarmed,5999,3520,0,2423,99274,4,5,84,167,0.5867644607434572,0,0.4039006501083514,White
48167723000,29292,Black,,2020-12-09,La Marque,TX,77568,Galveston,Gunshot,Armed,3813,868,2006,918,31450,1,1,7,14,0.22764227642276422,0.5260949383687386,0.24075531077891424,Black
41047010600,29285,Black,,2020-12-08,Gates,OR,97346,Linn,Gunshot,Armed,2428,2083,61,28,47993,2,2,28,55,0.8579077429983526,0.02512355848434926,0.011532125205930808,White
32003005864,29286,White,,2020-12-08,Las Vegas,NV,89148,Clark,Gunshot,Armed,5597,2010,867,699,76388,3,4,67,134,0.3591209576558871,0.1549044130784349,0.12488833303555476,
12057013410,29287,White,,2020-12-08,Riverview,FL,33578,Hillsborough,Gunshot,Unarmed,4836,1830,1326,1528,61632,2,3,49,98,0.3784119106699752,0.27419354838709675,0.3159636062861869,
41033361601,29280,White,0.942633,2020-12-07,Cave Junction,OR,97523,Josephine,Gunshot,Armed,4566,4147,50,246,30427,1,1,7,13,0.9082347787998248,0.010950503723171266,0.05387647831800263,White
41033361601,29281,White,0.94129,2020-12-07,Cave Junction,OR,97523,Josephine,Gunshot,Unarmed,4566,4147,50,246,30427,1,1,7,13,0.9082347787998248,0.010950503723171266,0.05387647831800263,White
26049013500,29284,Black,,2020-12-07,Flint,MI,48507,Genesee,Gunshot,Armed,5213,2407,2291,16,33083,1,1,9,17,0.4617302896604642,0.4394782275081527,0.0030692499520429697,
06037408724,29269,Hispanic/Latino,,2020-12-06,Rowland Heights,CA,91748,Los Angeles,Gunshot,Armed,5396,111,54,2815,44413,1,2,22,44,0.020570793180133433,0.01000741289844329,0.5216827279466272,Hispanic/Latino
29510115300,29268,Black,,2020-12-06,St. Louis,MO,63116,St. Louis City,Gunshot,Armed,4918,2402,1155,620,41526,1,1,18,36,0.4884099227328182,0.23485156567710452,0.1260675071167141,
39113002000,29279,Black,,2020-12-06,Dayton,OH,45403,Montgomery,Gunshot,Armed,2694,1858,585,243,25511,1,1,4,7,0.6896807720861173,0.21714922048997773,0.09020044543429843,White
45015020804,29574,Black,,2020-12-06,Goose Creek,SC,29445,Berkeley,Gunshot,Armed,2322,1038,860,160,52792,2,2,36,71,0.4470284237726098,0.37037037037037035,0.06890611541774333,
27137012800,29262,White,,2020-12-05,Mountain Iron,MN,55768,St. Louis,Gunshot,Armed,2880,2788,7,0,65089,3,3,54,108,0.9680555555555556,0.0024305555555555556,0,White
39095005101,29264,Black,,2020-12-05,Toledo,OH,43605,Lucas,Gunshot,Armed,2981,1351,1000,429,24259,1,1,3,6,0.45320362294532035,0.3354579000335458,0.14391143911439114,
48113018130,29265,Other/Unknown,,2020-12-05,Mesquite,TX,75043,Dallas,Gunshot,Uncertain,4060,920,1960,1070,39482,1,1,16,31,0.22660098522167488,0.4827586206896552,0.26354679802955666,
13051010901,29266,White,0.955161,2020-12-05,Savannah,GA,31419,Chatham,Gunshot,Armed,4079,1226,2098,531,30397,1,1,7,13,0.3005638636920814,0.5143417504290267,0.1301789654327041,Black
36005042800,29256,Black,,2020-12-04,Bronx,NY,10466,Bronx,Gunshot,Armed,1976,56,1295,192,95096,4,5,82,163,0.02834008097165992,0.6553643724696356,0.09716599190283401,Black
39049007722,29257,Black,,2020-12-04,Columbus,OH,43224,Franklin,Gunshot,Uncertain,4318,2229,1019,470,35313,1,1,11,21,0.516211208893006,0.23598888374247337,0.10884668828161186,White
04013050604,29258,White,,2020-12-04,Buckeye,AZ,85326,Maricopa,Gunshot,Armed,2990,1844,1,1064,60990,2,3,48,96,0.6167224080267558,3.3444816053511704e-4,0.3558528428093645,White
53063002400,29260,White,,2020-12-04,Spokane,WA,99260,Spokane,Gunshot,Armed,2977,2148,104,250,26975,1,1,5,9,0.7215317433658045,0.034934497816593885,0.08397715821296607,White
54099020700,29261,White,,2020-12-04,Prichard,WV,25555,Wayne,Gunshot,Armed,3950,3944,3,0,55652,2,2,40,80,0.9984810126582279,7.594936708860759e-4,0,White
39139002101,29252,White,,2020-12-03,Mansfield,OH,44907,Richland,Gunshot,Unarmed,4944,4238,414,43,45409,1,2,24,47,0.857200647249191,0.08373786407766991,0.008697411003236247,White
26163512800,29253,Black,,2020-12-03,Detroit,MI,48215,Wayne,Gunshot,Armed,2404,83,2220,63,16172,1,1,1,1,0.034525790349417634,0.9234608985024958,0.0262063227953411,Black
47037011700,29254,Black,,2020-12-03,East Nashville,TN,37206,Davidson,Tasered,Unarmed,5787,4086,1255,171,76667,3,4,67,134,0.7060653188180405,0.2168653879384828,0.029548989113530325,White
04013104402,29255,Black,,2020-12-03,Phoenix,AZ,85021,Maricopa,Gunshot,Armed,2457,502,345,600,36314,1,1,12,24,0.2043142043142043,0.14041514041514042,0.2442002442002442,
06089010300,29247,Hispanic/Latino,,2020-12-02,Redding,CA,96003,Shasta,Gunshot,Unarmed,4370,3121,151,425,62677,3,3,51,101,0.714187643020595,0.03455377574370709,0.09725400457665904,White
12103020600,29248,Black,,2020-12-02,St. Petersburg,FL,33705,Pinellas,Gunshot,Armed,3929,622,2658,239,60064,2,3,47,93,0.15831000254517688,0.6765080173072029,0.060829727666072794,Black
37161960503,29222,White,,2020-12-01,Rutherfordton,NC,28139,Rutherford,Gunshot,Armed,1520,1387,86,0,33750,1,1,9,18,0.9125,0.056578947368421055,0,White
22079011300,29243,Black,,2020-12-01,Pineville,LA,71360,Rapides,Gunshot,Armed,2637,2100,486,29,55458,2,2,40,80,0.7963594994311718,0.18430034129692832,0.010997345468335229,White
12033001101,29227,Black,,2020-11-30,Ferry Pass,FL,32504,Escambia,Gunshot,Armed,5992,5279,208,160,87663,4,4,77,153,0.8810080106809078,0.03471295060080107,0.0267022696929239,White
04013116900,29231,Black,,2020-11-30,Phoenix,AZ,85015,Maricopa,Gunshot,Armed,2676,254,52,2294,41208,1,1,18,35,0.09491778774289986,0.01943198804185351,0.8572496263079222,Hispanic/Latino
22109000501,29230,Black,,2020-11-29,Houma,LA,70364,Terrebonne,Gunshot,Armed,2277,529,783,0,21596,1,1,2,4,0.23232323232323232,0.3438735177865613,0,
48451001200,29217,Hispanic/Latino,,2020-11-29,San Angelo,TX,76901,Tom Green,Gunshot,Armed,8534,3007,496,4975,57584,2,3,43,86,0.3523552847433794,0.05812045933911413,0.5829622685727678,Hispanic/Latino
13113140501,29218,Black,,2020-11-29,Fayetteville,GA,30215,Fayette,Gunshot,Armed,6703,5551,526,257,127031,4,5,93,186,0.8281366552290019,0.0784723258242578,0.03834104132477995,White
55075960200,29220,White,,2020-11-27,Amberg,WI,54102,Marinette,Gunshot,Armed,3717,3541,15,46,41891,1,1,19,37,0.9526499865482916,0.004035512510088781,0.012375571697605597,White
41005022708,29228,Other/Unknown,,2020-11-27,Wilsonville,OR,97070,Clackamas,Gunshot,Armed,4580,3357,0,1053,118281,4,5,91,182,0.7329694323144105,0,0.22991266375545852,White
06071004103,29232,Hispanic/Latino,,2020-11-27,San Bernardino,CA,92407,San Bernardino,Gunshot,Armed,6768,347,217,5934,50294,2,2,31,62,0.051270685579196215,0.032062647754137114,0.87677304964539,Hispanic/Latino
42101003300,29454,Other/Unknown,,2020-11-27,Philadelphia,PA,19146,Philadelphia,Gunshot,Armed,6417,2364,2640,907,53678,2,2,37,74,0.3683964469378214,0.4114071996259935,0.14134330684120305,
51047930101,29221,Black,,2020-11-26,Culpeper,VA,22701,Culpeper,Gunshot,Armed,4462,3552,266,352,73836,3,4,65,129,0.796055580457194,0.059614522635589424,0.07888839085611833,White
48303010419,29226,Hispanic/Latino,,2020-11-26,Lubbock,TX,79407,Lubbock,Gunshot,Armed,5280,3561,280,896,110034,4,5,89,177,0.6744318181818182,0.05303030303030303,0.1696969696969697,White
48029121803,29223,White,,2020-11-25,San Antonio,TX,78233,Bexar,Gunshot,Armed,4998,2021,289,2600,70101,3,3,60,120,0.40436174469787917,0.05782312925170068,0.5202080832332934,Hispanic/Latino
36081032000,29214,Black,,2020-11-24,Queens,NY,11434,New York City,Gunshot,Armed,4626,131,3413,531,80644,3,4,71,142,0.028318201469952443,0.7377864245568526,0.11478599221789883,Black
35029000500,29225,Hispanic/Latino,,2020-11-24,Deming,NM,88030,Luna,Gunshot,Armed,4427,1359,16,2993,34219,1,1,10,19,0.30697989609216175,0.0036141856787892477,0.6760786085385136,Hispanic/Latino
12086009055,29209,Hispanic/Latino,,2020-11-23,Miami,FL,33174,Miami-Dade,Gunshot,Armed,2376,281,4,2085,61005,2,3,48,96,0.11826599326599327,0.0016835016835016834,0.8775252525252525,Hispanic/Latino
40109107206,29212,White,,2020-11-23,Oklahoma City,OK,73139,Oklahoma,Gunshot,Unarmed,4895,1655,674,1973,38102,1,1,14,27,0.338100102145046,0.1376915219611849,0.40306435137895813,
53063012000,29203,Other/Unknown,,2020-11-22,Spokane Valley,WA,99206,Spokane,Gunshot,Unarmed,3974,3471,7,148,50679,2,2,32,63,0.873427277302466,0.0017614494212380473,0.03724207347760443,White
06065044000,29204,Other/Unknown,,2020-11-22,Beaumont,CA,92223,Riverside,Gunshot,Armed,1762,381,68,1205,48000,2,2,28,55,0.21623155505107833,0.03859250851305335,0.6838819523269013,Hispanic/Latino
21111002300,29205,White,,2020-11-22,Louisville,KY,40212,Jefferson,Gunshot,Unarmed,1903,948,649,78,27297,1,1,5,9,0.4981607987388334,0.34104046242774566,0.040987913820283765,
55035000803,29206,White,,2020-11-22,Eau Claire,WI,54701,Eau Claire,Gunshot,Armed,6416,5443,345,120,53017,2,2,36,72,0.8483478802992519,0.05377182044887781,0.018703241895261846,White
13019970400,29207,White,0.513639,2020-11-22,Nashville,GA,31639,Berrien,Gunshot,Armed,3485,2677,551,94,38571,1,1,15,29,0.7681492109038738,0.1581061692969871,0.02697274031563845,White
01015002504,29208,White,,2020-11-22,Ohatchee,AL,36271,Calhoun,Gunshot,Armed,3706,3357,276,0,56174,2,3,41,82,0.9058283864004317,0.0744738262277388,0,White
12127082802,29199,White,,2020-11-21,New Smyrna Beach,FL,32168,Volusia,Gunshot,Armed,3737,3245,17,264,52345,2,2,35,69,0.8683435911158683,0.004549103559004549,0.07064490232807065,White
04019004635,29200,White,,2020-11-21,Oro Valley,AZ,85737,Pima,Gunshot,Armed,4876,3580,73,867,93657,4,5,81,161,0.734208367514356,0.014971287940935192,0.17780968006562756,White
22105953702,29195,White,,2020-11-20,Robert,LA,70455,Tangipahoa,Gunshot,Uncertain,5454,5253,0,201,79755,3,4,70,140,0.9631463146314632,0,0.03685368536853685,White
18163002300,29194,White,,2020-11-20,Evansville,IN,47711,Vanderburgh,Gunshot,Armed,2740,2335,117,9,32639,1,1,9,17,0.8521897810218978,0.0427007299270073,0.0032846715328467154,White
31055002900,29189,Black,,2020-11-19,Omaha,NE,68147,Douglas,Gunshot,Armed,5492,744,1747,2917,37992,1,1,14,27,0.13546977421704298,0.3180990531682447,0.5311361981063365,Hispanic/Latino
40031000402,29190,White,,2020-11-19,Lawton,OK,73505,Comanche,Gunshot,Armed,4107,1834,516,546,62692,3,3,51,101,0.44655466277087896,0.1256391526661797,0.1329437545653762,
40109107223,29192,White,,2020-11-19,Oklahoma City,OK,73109,Oklahoma,Gunshot,Armed,3709,1554,261,1679,26565,1,1,4,8,0.41898085737395524,0.07036937179832839,0.4526826637907792,
35061970302,29233,Black,,2020-11-19,Los Lunas,NM,87031,Valencia,Gunshot,Unarmed,3105,997,219,1784,48350,2,2,28,56,0.3210950080515298,0.07053140096618357,0.5745571658615137,Hispanic/Latino
48423000900,29188,Hispanic/Latino,,2020-11-18,Tyler,TX,75701,Smith,Gunshot,Armed,5229,2119,1462,1425,38525,1,1,14,28,0.4052400076496462,0.27959456875119526,0.27251864601262193,
12109020300,29181,White,,2020-11-17,St. Augustine,FL,32084,St. Johns,Gunshot,Armed,3573,2080,824,430,36398,1,1,12,24,0.5821438567030507,0.230618527847747,0.12034704729918835,White
21099970200,29182,White,0.962185,2020-11-17,Bonnieville,KY,42713,Hart,Gunshot,Armed,2950,2784,33,102,30188,1,1,6,12,0.943728813559322,0.011186440677966102,0.03457627118644068,White
47149040104,29183,Black,,2020-11-17,La Vergne,TN,37086,Rutherford,Gunshot,Armed,5735,3069,1332,1062,45374,1,2,24,47,0.5351351351351351,0.23225806451612904,0.185178727114211,White
12086003100,29184,Black,,2020-11-17,Miami,FL,33136,Miami-Dade,Gunshot,Armed,5763,285,3649,1783,25900,1,1,4,7,0.04945340968245705,0.6331771646711782,0.30938747180288045,Black
24033800217,29186,Black,,2020-11-17,Laurel,MD,20708,Prince George's,Gunshot,Armed,4218,730,3089,13,89243,4,4,78,155,0.173067804646752,0.7323376007586534,0.0030820293978188716,Black
37081010800,29176,Black,,2020-11-16,Greensboro,NC,27401,Guilford,Gunshot,Armed,3069,1989,957,60,62411,2,3,50,100,0.6480938416422287,0.3118279569892473,0.019550342130987292,White
18137968500,29178,White,,2020-11-16,Batesville,IN,47006,Ripley,Gunshot,Armed,4687,4278,38,258,51000,2,2,32,64,0.9127373586515894,0.00810753147002347,0.05504587155963303,White
12011080200,29179,Black,,2020-11-16,Dania Beach,FL,33004,Broward,Gunshot,Armed,1068,972,0,92,47222,2,2,27,53,0.9101123595505618,0,0.08614232209737828,White
48303001709,29174,White,,2020-11-15,Lubbock,TX,79414,Lubbock,Gunshot,Armed,4488,1629,671,1940,32138,1,1,8,16,0.3629679144385027,0.14950980392156862,0.4322638146167558,
